Package Tracking Number,Transaction Date,Recipient Name,Recipient Company,Recipient Address,Recipient Country,Class,Total Cost,Package Weight,User Email,Service Cost,Weight (lbs),Appearances
{9455140109628000508368},2025-10-23 0:00:00,Murray Library - ILL,Messiah College,1 University Ave Mechanicsburg PA 17055-6706,US,Library Mail,5.67,3 lbs ,,,3,1
{9455140109628000508979},2025-10-23 0:00:00,Interlibrary Loan,Landmark College Library,19 River Rd S Putney VT 05346-8517,US,Library Mail,4.96,2 lbs ,,,2,1
{9455140109628000511535},2025-10-23 0:00:00,Interlibrary Loan Dept,Batavia Public Library,10 S Batavia Ave Batavia IL 60510-2793,US,Library Mail,4.25,1 lbs ,,,1,1
{9455140109628000511467},2025-10-23 0:00:00,Interlibrary Loan #11190,Northwest Arkansas Community College,1 College Dr Bentonville AR 72712-5091,US,Library Mail,4.25,1 lbs ,,,1,1
{9455140109628000523200},2025-10-24 0:00:00,ILL Dept,Kentucky Dept of Library & Archives,300 Coffee Tree Rd Frankfort KY 40601-9267,US,Library Mail,4.96,2 lbs ,,,2,1
{9455140109628000523163},2025-10-24 0:00:00,ILL Dept,Rider University Library,2083 Lawrenceville Rd Lawrenceville NJ 08648-3099,US,Library Mail,4.96,2 lbs ,,,2,1
{9455140109628000524344},2025-10-24 0:00:00,ILL Dept,Roger D. Moe Library,2900 University Ave Crookston MN 56716-5000,US,Library Mail,4.25,1 lbs ,,,1,1
{9455140109628000523385},2025-10-24 0:00:00,ILL Dept,Wethersfield Public Library,515 Silas Deane Hwy Wethersfield CT 06109-2216,US,Library Mail,4.96,2 lbs ,,,2,1
{9455140109628000523750},2025-10-24 0:00:00,ILL - Kaufman Library,Georgie Gwinnett College,1000 University Center Ln Lawrenceville GA 30043-7409,US,Library Mail,4.96,2 lbs ,,,2,1
{LS005816921US},2025-10-27 0:00:00,Bibliotheque Roger-Maltais-ILL,Universite de Sherbrooke,2500 Boul de L'Universite Sherbrooke QC J1K 2R1,CA,First Pkg Int'l,24.69,1 lbs 5 oz,,,1.3125,1
{9455140109628000530659},2025-10-27 0:00:00,Library - Interlibrary Loan,Tillamook Bay Community College,4301 3rd St Tillamook OR 97141-2599,US,Library Mail,4.25,1 lbs ,,,1,1
{9455140109628000535869},2025-10-27 0:00:00,ILL - Ames Library,Illinois Wesleyan University,PO Box 2899 Bloomington IL 61702-2899,US,Library Mail,4.25,1 lbs ,,,1,1
{9455140109628000553948},2025-10-28 0:00:00,ILL Dept - Germantown Hills Branch,Illinois Prairie District Public Library,509 Woodland Rd Germantown Hills IL 61548-8696,US,Library Mail,4.96,2 lbs ,,,2,1
{9455140109628000553719},2025-10-28 0:00:00,ILL Dept,Dresser Village Library,PO Box 547 Dresser WI 54009-0547,US,Library Mail,4.25,1 lbs ,,,1,1
{9455140109628000554372},2025-10-28 0:00:00,Jackson Library - ILL,Indiana Wesleyan University,4201 S Washington St Marion IN 46953-4974,US,Library Mail,4.25,1 lbs ,,,1,1
{9455140109628000554396},2025-10-28 0:00:00,Crandall Library,Union Adventist University,3800 S 48th St Lincoln NE 68506-4345,US,Library Mail,4.25,1 lbs ,,,1,1
